NORAD ID,COSPAR ID,Name,Source,Period,Inclination (deg),Apogee (km),Perigee (km),Eccentric,Radar Cross Section,Size,A/M,Orbit Memo,Launch Time,Deacy Time,Is Active Satellite,Decay?,Debris?,Rocket?
"22195","1992-070B","LAGEOS 2","IT","222.46","52.67","5,952","5,615","0.01","0.00","0.00","","","1992-10-22","","false","false","false","false"
"22187","1992-068F","COSMOS 2216","CIS","114.06","82.60","1,417","1,409","0.00","0.00","0.00","0.02","","1992-10-20","","false","false","false","false"
"22186","1992-068E","COSMOS 2215","CIS","114.21","82.60","1,429","1,410","0.00","0.00","0.00","0.02","","1992-10-20","","false","false","false","false"
"22185","1992-068D","COSMOS 2214","CIS","114.15","82.59","1,423","1,410","0.00","0.00","0.00","0.02","","1992-10-20","","false","false","false","false"
"22184","1992-068C","COSMOS 2213","CIS","114.06","82.60","1,415","1,410","0.00","0.00","0.00","0.02","","1992-10-20","","false","false","false","false"
"22183","1992-068B","COSMOS 2212","CIS","114.01","82.59","1,412","1,409","0.00","0.00","0.00","0.02","","1992-10-20","","false","false","false","false"
"22182","1992-068A","COSMOS 2211","CIS","113.93","82.59","1,412","1,401","0.00","0.00","0.00","0.01","","1992-10-20","","false","false","false","false"
"22178","1992-067A","MOLNIYA 3-42","CIS","653.26","63.03","36,119","1,004","0.70","0.00","0.00","","","1992-10-14","","false","false","false","false"
"22175","1992-066A","HELLAS SAT 1 (DFS 3)","GREC","1,443.79","11.07","35,948","35,926","0.00","0.00","0.00","","","1992-10-12","","false","false","false","false"
"22161","1992-064A","FREJA","SWED","108.26","63.00","1,704","589","0.07","0.00","0.00","0.01","","1992-10-06","","false","false","false","false"
"22136","1992-063A","MARS OBSERVER","US","","","","","","0.00","0.00","","MARS ORBIT","1992-01-01","","false","false","false","false"
"22117","1992-060B","SATCOM C3","US","1,484.35","8.84","36,829","36,623","0.00","0.00","0.00","","","1992-01-01","","false","false","false","false"
"22116","1992-060A","HISPASAT 1A","SPN","1,449.95","10.52","36,087","36,028","0.00","0.00","0.00","","","1992-01-01","","false","false","false","false"
"22112","1992-059A","COSMOS 2209","CIS","1,436.35","14.56","35,818","35,765","0.00","0.00","0.00","","","1992-01-01","","false","false","false","false"
"22108","1992-058A","NAVSTAR 27 (USA 84)","US","717.91","55.98","20,787","19,575","0.02","0.00","0.00","","","1992-01-01","","false","false","false","false"
"22096","1992-057A","SATCOM C4","US","1,454.29","9.21","36,153","36,131","0.00","0.00","0.00","","","1992-01-01","","false","false","false","false"
"22087","1992-054A","OPTUS B1 (AUSSAT B1)","AUS","1,451.55","7.31","36,119","36,058","0.00","0.00","0.00","","","1992-01-01","","false","false","false","false"
"22080","1992-053A","COSMOS 2208","CIS","100.66","74.04","799","781","0.00","0.00","0.00","0.01","","1992-01-01","","false","false","false","false"
"22078","1992-052C","S80/T","FR","111.91","66.09","1,319","1,310","0.00","0.00","0.00","0.01","","1992-01-01","","false","false","false","false"
"22077","1992-052B","OSCAR 23 (KITSAT 1)","SKOR","111.93","66.09","1,319","1,312","0.00","0.00","0.00","0.01","","1992-01-01","","false","false","false","false"
"22076","1992-052A","TOPEX/POSEIDON","US","112.41","66.04","1,344","1,331","0.00","0.00","0.00","0.01","","1992-01-01","","false","false","false","false"
"22058","1992-047C","COSMOS 2205 (GLONASS)","CIS","675.73","64.12","19,162","19,097","0.00","0.00","0.00","","","1992-07-30","","false","false","false","false"
"22057","1992-047B","COSMOS 2204 (GLONASS)","CIS","675.73","64.13","19,144","19,116","0.00","0.00","0.00","","","1992-07-30","","false","false","false","false"
"22056","1992-047A","COSMOS 2206 (GLONASS)","CIS","675.72","64.12","19,155","19,105","0.00","0.00","0.00","","","1992-07-30","","false","false","false","false"
"22049","1992-044A","GEOTAIL","JPN","7,494.34","9.47","191,298","49,660","0.56","0.00","0.00","","","1992-07-24","","true","false","false","false"
"22041","1992-043A","GORIZONT 26","CIS","1,451.01","14.54","36,223","35,933","0.00","0.00","0.00","","","1992-07-14","","false","false","false","false"
"22039","1992-042F","COSMOS 2202","CIS","114.05","82.60","1,418","1,406","0.00","0.00","0.00","0.02","","1992-07-13","","false","false","false","false"
"22038","1992-042E","COSMOS 2201","CIS","114.13","82.59","1,422","1,410","0.00","0.00","0.00","0.02","","1992-07-13","","false","false","false","false"
"22037","1992-042D","COSMOS 2200","CIS","114.00","82.59","1,416","1,404","0.00","0.00","0.00","0.02","","1992-07-13","","false","false","false","false"
"22036","1992-042C","COSMOS 2199","CIS","114.20","82.60","1,428","1,411","0.00","0.00","0.00","0.02","","1992-07-13","","false","false","false","false"
"22035","1992-042B","COSMOS 2198","CIS","114.05","82.60","1,417","1,408","0.00","0.00","0.00","0.01","","1992-07-13","","false","false","false","false"
"22034","1992-042A","COSMOS 2197","CIS","113.91","82.60","1,415","1,397","0.00","0.00","0.00","0.02","","1992-07-13","","false","false","false","false"
"22028","1992-041B","EUTELSAT 2-F4","EUTE","1,453.36","11.78","36,154","36,093","0.00","0.00","0.00","","","1992-06-30","","false","false","false","false"
"22027","1992-041A","INSAT 2A","IND","1,437.84","13.79","35,850","35,792","0.00","0.00","0.00","","","1992-06-30","","false","false","false","false"
"22017","1992-040A","COSMOS 2196","CIS","719.07","63.05","39,538","880","0.73","0.00","0.00","","","1992-06-30","","false","false","false","false"
"22014","1992-039A","NAVSTAR 26 (USA 83)","US","717.93","55.72","20,744","19,618","0.02","0.00","0.00","","","1992-07-07","","true","false","false","false"
"22009","1992-037A","USA 82","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1992-07-02","","true","false","false","false"
"22006","1992-036A","COSMOS 2195","CIS","104.74","82.93","1,009","955","0.00","0.00","0.00","0.01","","1992-07-01","","false","false","false","false"
"21989","1992-032A","NSS K (INTELSAT K)","NETH","1,481.76","10.90","37,045","36,307","0.01","0.00","0.00","","","1992-06-10","","false","false","false","false"
"21983","1992-030H","COSMOS 2194","CIS","115.35","74.00","1,484","1,458","0.00","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21982","1992-030G","COSMOS 2193","CIS","115.16","74.00","1,481","1,445","0.00","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21981","1992-030F","COSMOS 2192","CIS","115.51","74.00","1,485","1,472","0.00","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21980","1992-030E","COSMOS 2191","CIS","115.71","74.00","1,502","1,473","0.00","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21979","1992-030D","COSMOS 2190","CIS","115.00","74.01","1,481","1,430","0.00","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21978","1992-030C","COSMOS 2189","CIS","114.84","74.01","1,480","1,416","0.00","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21977","1992-030B","COSMOS 2188","CIS","114.51","74.00","1,478","1,388","0.01","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21976","1992-030A","COSMOS 2187","CIS","114.68","74.00","1,480","1,402","0.00","0.00","0.00","0.01","","1992-06-03","","false","false","false","false"
"21964","1992-027A","PALAPA B4","INDO","1,440.77","8.60","35,889","35,867","0.00","0.00","0.00","","","1992-05-14","","false","false","false","false"
"21949","1992-023A","USA 81","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1992-04-25","","false","false","false","false"
"21940","1992-021B","INMARSAT 2-F4","IM","1,470.21","8.35","36,462","36,442","0.00","0.00","0.00","","","1992-04-15","","false","false","false","false"
"21939","1992-021A","TELECOM 2B","FR","1,446.79","11.89","36,045","35,946","0.00","0.00","0.00","","","1992-04-15","","false","false","false","false"
"21937","1992-020A","COSMOS 2184","CIS","104.87","82.94","1,013","964","0.00","0.00","0.00","0.01","","1992-04-15","","false","false","false","false"
"21930","1992-019A","NAVSTAR 25 (USA 80)","US","767.35","54.72","21,473","21,299","0.00","0.00","0.00","","","1992-04-10","","false","false","false","false"
"21922","1992-017A","GORIZONT 25","CIS","1,442.27","14.57","36,009","35,805","0.00","0.00","0.00","","","1992-04-02","","false","false","false","false"
"21906","1992-013A","GALAXY 5","US","1,450.35","8.64","36,122","36,008","0.00","0.00","0.00","","","1992-03-14","","false","false","false","false"
"21902","1992-012A","COSMOS 2181","CIS","104.93","82.95","1,013","969","0.00","0.00","0.00","0.01","","1992-02-28","","false","false","false","false"
"21894","1992-010B","INSAT 2R (ARABSAT 1C)","IND","1,459.22","10.45","36,361","36,115","0.00","0.00","0.00","","","1992-02-25","","false","false","false","false"
"21893","1992-010A","SUPERBIRD B1","JPN","1,453.75","11.51","36,181","36,082","0.00","0.00","0.00","","","1992-02-25","","false","false","false","false"
"21890","1992-009A","NAVSTAR 24 (USA 79)","US","750.66","55.66","21,082","20,883","0.00","0.00","0.00","","","1992-02-22","","false","false","false","false"
"21875","1992-008A","COSMOS 2180","CIS","104.83","82.92","1,014","959","0.00","0.00","0.00","0.01","","1992-02-16","","false","false","false","false"
"21873","1992-006A","USA 78","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1992-02-10","","false","false","false","false"
"21855","1992-005C","COSMOS 2179 (GLONASS)","CIS","675.73","64.07","19,146","19,113","0.00","0.00","0.00","","","1992-01-29","","false","false","false","false"
"21854","1992-005B","COSMOS 2178 (GLONASS)","CIS","675.72","64.07","19,198","19,061","0.00","0.00","0.00","","","1992-01-29","","false","false","false","false"
"21853","1992-005A","COSMOS 2177 (GLONASS)","CIS","675.73","64.06","19,153","19,107","0.00","0.00","0.00","","","1992-01-29","","false","false","false","false"
"21835","1991-086E","MAGION 3","CZCH","119.14","82.54","2,853","432","0.15","0.00","0.00","0.01","","1991-12-18","","false","false","false","false"
"21833","1991-088A","STTW-5","PRC","632.58","32.12","34,052","2,012","0.66","0.00","0.00","","","1991-12-28","","false","false","false","false"
"21821","1991-087A","RADUGA 28","CIS","1,436.94","14.64","35,824","35,782","0.00","0.00","0.00","","","1991-12-19","","false","false","false","false"
"21819","1991-086A","INTERCOSMOS 25","CIS","119.67","82.55","2,898","435","0.15","0.00","0.00","0.01","","1991-12-18","","false","false","false","false"
"21814","1991-084B","INMARSAT 2-F3","IM","1,499.02","10.19","37,058","36,961","0.00","0.00","0.00","","","1991-12-16","","false","false","false","false"
"21813","1991-084A","TELECOM 2A","FR","1,455.31","11.52","36,174","36,150","0.00","0.00","0.00","","","1991-12-16","","false","false","false","false"
"21809","1991-076E","USA 77","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1991-10-31","","false","false","false","false"
"21808","1991-076D","USA 76","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1991-10-31","","false","false","false","false"
"21805","1991-080B","USA 75","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1991-11-24","","false","false","false","false"
"21803","1991-083A","EUTELSAT 2-F3","EUTE","1,450.20","12.46","36,070","36,054","0.00","0.00","0.00","","","1991-12-07","","false","false","false","false"
"21799","1991-076C","USA 74","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1991-10-31","","false","false","false","false"
"21798","1991-082A","DMSP 5D-2 F11 (USA 73)","US","","","","","","0.00","0.00","","&quot;,","1991-11-28","","false","false","false","false"
"21796","1991-081A","COSMOS 2173","CIS","104.70","82.96","1,017","943","0.01","0.00","0.00","0.01","","1991-11-27","","false","false","false","false"
"21789","1991-079A","COSMOS 2172","CIS","1,436.70","14.65","35,814","35,783","0.00","0.00","0.00","","","1991-11-22","","false","false","false","false"
"21784","1991-077F","COSMOS 2170","CIS","114.06","82.61","1,414","1,411","0.00","0.00","0.00","0.01","","1991-11-12","","false","false","false","false"
"21783","1991-077E","COSMOS 2169","CIS","113.73","82.61","1,413","1,382","0.00","0.00","0.00","0.02","","1991-11-12","","false","false","false","false"
"21782","1991-077D","COSMOS 2168","CIS","113.80","82.60","1,412","1,389","0.00","0.00","0.00","0.02","","1991-11-12","","false","false","false","false"
"21781","1991-077C","COSMOS 2167","CIS","113.91","82.61","1,412","1,400","0.00","0.00","0.00","0.02","","1991-11-12","","false","false","false","false"
"21780","1991-077B","COSMOS 2166","CIS","113.98","82.60","1,412","1,407","0.00","0.00","0.00","0.01","","1991-11-12","","false","false","false","false"
"21779","1991-077A","COSMOS 2165","CIS","113.85","82.61","1,412","1,394","0.00","0.00","0.00","0.02","","1991-11-12","","false","false","false","false"
"21775","1991-076A","USA 72","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1991-10-31","","false","false","false","false"
"21765","1991-075A","INTELSAT 601","ITSO","1,445.85","8.79","35,992","35,963","0.00","0.00","0.00","","","1991-10-29","","false","false","false","false"
"21759","1991-074A","GORIZONT 24","CIS","1,462.80","14.99","36,399","36,216","0.00","0.00","0.00","","","1991-10-23","","false","false","false","false"
"21733","1991-068F","COSMOS 2162","CIS","114.07","82.59","1,418","1,409","0.00","0.00","0.00","0.01","","1990-12-24","","false","false","false","false"
"21732","1991-068E","COSMOS 2161","CIS","113.82","82.57","1,411","1,393","0.00","0.00","0.00","0.02","","1990-12-24","","false","false","false","false"
"21731","1991-068D","COSMOS 2160","CIS","113.87","82.58","1,411","1,397","0.00","0.00","0.00","0.02","","1990-12-24","","false","false","false","false"
"21730","1991-068C","COSMOS 2159","CIS","113.75","82.58","1,409","1,388","0.00","0.00","0.00","0.02","","1990-12-24","","false","false","false","false"
"21729","1991-068B","COSMOS 2158","CIS","113.93","82.58","1,411","1,402","0.00","0.00","0.00","0.02","","1990-12-24","","false","false","false","false"
"21728","1991-068A","COSMOS 2157","CIS","114.00","82.58","1,413","1,407","0.00","0.00","0.00","0.01","","1990-12-24","","false","false","false","false"
"21726","1991-067A","ANIK E1","CA","1,452.03","10.08","36,145","36,050","0.00","0.00","0.00","","","1990-12-24","","false","false","false","false"
"21706","1991-065A","MOLNIYA 3-41","CIS","704.70","63.67","38,015","1,693","0.69","0.00","0.00","","","1990-12-24","","false","false","false","false"
"21702","1991-064A","COSMOS 2155","CIS","1,436.78","14.72","35,810","35,790","0.00","0.00","0.00","","","1990-12-24","","false","false","false","false"
"21688","1991-061A","IRS 1B","IND","103.06","98.93","921","886","0.00","0.00","0.00","0.01","","1990-12-24","","false","false","false","false"
"21668","1991-060A","BS-3B (YURI 3B)","JPN","1,457.66","12.26","36,225","36,190","0.00","0.00","0.00","","","1990-12-24","","false","false","false","false"
"21666","1991-059A","COSMOS 2154","CIS","104.86","82.91","1,006","970","0.00","0.00","0.00","0.01","","1990-12-24","","false","false","false","false"
"21655","1991-056A","METEOR 3-5","CIS","109.33","82.56","1,207","1,185","0.00","0.00","0.00","0.00","","1990-12-24","","false","false","false","false"
"21653","1991-055A","INTELSAT 605","ITSO","1,449.81","8.84","36,065","36,045","0.00","0.00","0.00","","","1990-12-24","","false","false","false","false"
"21639","1991-054B","TDRS 5","US","1,435.97","13.59","35,856","35,713","0.00","0.00","0.00","","","1990-12-24","","true","false","false","false"
"21578","1991-050E","SARA","FR","99.10","98.48","718","713","0.00","0.00","0.00","0.02","","1991-07-17","","false","false","false","false"
"21577","1991-050D","TUBSAT A","GER","100.06","98.75","766","756","0.00","0.00","0.00","0.01","","1991-07-17","","false","false","false","false"
"21576","1991-050C","ORBCOMM-X","US","99.92","98.73","758","752","0.00","0.00","0.00","0.01","","1991-07-17","","false","false","false","false"
"21575","1991-050B","OSCAR 22 (UoSAT 5)","UK","99.96","98.73","762","752","0.00","0.00","0.00","0.01","","1991-07-17","","false","false","false","false"
"21574","1991-050A","ERS 1","ESA","100.20","98.35","792","744","0.00","0.00","0.00","0.02","","1991-07-17","","false","false","false","false"
"21552","1991-047A","NAVSTAR 23 (USA 71)","US","750.55","54.39","21,054","20,905","0.00","0.00","0.00","","","1991-07-04","","false","false","false","false"
"21533","1991-046A","GORIZONT 23","CIS","1,455.93","15.03","36,203","36,144","0.00","0.00","0.00","","","1991-07-01","","false","false","false","false"
"21527","1991-045A","REX","US","101.21","89.56","865","767","0.01","0.00","0.00","0.01","","1991-06-29","","false","false","false","false"
"21426","1991-043A","MOLNIYA 1-81","CIS","717.70","63.23","39,466","885","0.73","0.00","0.00","","","1991-06-18","","false","false","false","false"
"21422","1991-042A","COSMOS 2151","CIS","96.59","82.50","604","586","0.00","0.00","0.00","0.01","","1991-06-13","","false","false","false","false"
"21418","1991-041A","COSMOS 2150","CIS","100.60","74.04","799","775","0.00","0.00","0.00","0.01","","1991-06-11","","false","false","false","false"
"21397","1991-039A","OKEAN 3","CIS","96.57","82.52","607","583","0.00","0.00","0.00","0.01","","1991-06-04","","false","false","false","false"
"21392","1991-037A","AURORA 2","US","1,454.36","11.79","36,165","36,122","0.00","0.00","0.00","","","1991-05-29","","false","false","false","false"
"21304","1991-033F","COSMOS 2148","CIS","113.75","82.57","1,417","1,380","0.00","0.00","0.00","0.02","","1991-05-16","","false","false","false","false"
"21303","1991-033E","COSMOS 2147","CIS","113.83","82.56","1,417","1,387","0.00","0.00","0.00","0.02","","1991-05-16","","false","false","false","false"
"21302","1991-033D","COSMOS 2146","CIS","113.88","82.57","1,417","1,392","0.00","0.00","0.00","0.01","","1991-05-16","","false","false","false","false"
"21301","1991-033C","COSMOS 2145","CIS","114.01","82.57","1,417","1,404","0.00","0.00","0.00","0.01","","1991-05-16","","false","false","false","false"
"21300","1991-033B","COSMOS 2144","CIS","114.08","82.58","1,417","1,409","0.00","0.00","0.00","0.02","","1991-05-16","","false","false","false","false"
"21299","1991-033A","COSMOS 2143","CIS","113.94","82.57","1,418","1,397","0.00","0.00","0.00","0.02","","1991-05-16","","false","false","false","false"
"21263","1991-032A","NOAA 12","US","101.00","98.64","815","797","0.00","0.00","0.00","0.01","","1991-05-14","","false","false","false","false"
"21262","1991-031C","USA 70","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1991-04-28","","false","false","false","false"
"21232","1991-030A","METEOR 3-4","CIS","109.37","82.54","1,208","1,187","0.00","0.00","0.00","0.01","","1991-04-24","","false","false","false","false"
"21230","1991-029A","COSMOS 2142","CIS","104.88","82.95","1,016","961","0.00","0.00","0.00","0.01","","1991-04-16","","false","false","false","false"
"21227","1991-028A","SPACENET 4 (ASC 2)","US","1,446.24","9.57","36,003","35,967","0.00","0.00","0.00","","","1991-04-13","","false","false","false","false"
"21222","1991-026A","ANIK E2","CA","1,452.64","10.09","36,141","36,078","0.00","0.00","0.00","","","1991-04-04","","false","false","false","false"
"21218","1991-025C","COSMOS 2141 (GLONASS)","CIS","675.73","64.26","19,144","19,116","0.00","0.00","0.00","","","1991-04-04","","false","false","false","false"
"21217","1991-025B","COSMOS 2140 (GLONASS)","CIS","675.73","64.26","19,187","19,073","0.00","0.00","0.00","","","1991-04-04","","false","false","false","false"
"21216","1991-025A","COSMOS 2139 (GLONASS)","CIS","675.73","64.27","19,168","19,092","0.00","0.00","0.00","","","1991-04-04","","false","false","false","false"
"21196","1991-022A","MOLNIYA 3-40","CIS","709.35","62.81","39,335","603","0.74","0.00","0.00","","","1991-03-22","","false","false","false","false"
"21152","1991-019A","NADEZHDA 3","CIS","104.79","82.93","1,016","953","0.00","0.00","0.00","0.01","","1991-03-12","","false","false","false","false"
"21149","1991-018A","INMARSAT 2-F2","IM","1,458.58","9.78","36,234","36,217","0.00","0.00","0.00","","","1991-02-28","","false","false","false","false"
"21147","1991-017A","USA 69","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1991-02-28","","false","false","false","false"
"21140","1991-015B","METEOSAT 5 (MOP 2)","ESA","1,462.65","14.43","36,343","36,266","0.00","0.00","0.00","","","1991-03-02","","false","false","false","false"
"21139","1991-015A","ASTRA 1B","SES","1,461.76","7.96","36,322","36,253","0.00","0.00","0.00","","","1991-03-02","","false","false","false","false"
"21132","1991-014A","RADUGA 27","CIS","1,435.12","15.25","35,774","35,761","0.00","0.00","0.00","","","1991-02-28","","false","false","false","false"
"21130","1991-013A","COSMOS 2135","CIS","104.47","82.83","1,017","922","0.01","0.00","0.00","0.01","","1991-02-26","","false","false","false","false"
"21118","1991-012A","MOLNIYA 1-80","CIS","701.60","62.55","39,110","444","0.74","0.00","0.00","","","1991-02-15","","false","false","false","false"
"21111","1991-010A","COSMOS 2133","CIS","1,436.01","14.30","35,806","35,764","0.00","0.00","0.00","","","1991-02-14","","false","false","false","false"
"21107","1991-009H","COSMOS 2132","CIS","114.70","74.03","1,468","1,416","0.00","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21106","1991-009G","COSMOS 2131","CIS","114.39","74.03","1,468","1,387","0.01","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21105","1991-009F","COSMOS 2130","CIS","114.55","74.03","1,468","1,401","0.00","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21104","1991-009E","COSMOS 2129","CIS","114.86","74.03","1,469","1,430","0.00","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21103","1991-009D","COSMOS 2128","CIS","115.03","74.03","1,469","1,445","0.00","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21102","1991-009C","COSMOS 2127","CIS","115.37","74.03","1,477","1,468","0.00","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21101","1991-009B","COSMOS 2126","CIS","115.57","74.03","1,496","1,467","0.00","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21100","1991-009A","COSMOS 2125","CIS","115.21","74.03","1,473","1,457","0.00","0.00","0.00","0.01","","1991-02-12","","false","false","false","false"
"21089","1991-007A","COSMOS 2123","CIS","104.76","82.92","1,004","962","0.00","0.00","0.00","0.01","","1991-02-05","","false","false","false","false"
"21087","1991-006A","INFORMATOR 1","CIS","104.71","82.95","1,006","956","0.00","0.00","0.00","0.01","","1991-01-29","","false","false","false","false"
"21056","1991-003B","EUTELSAT 2-F2","EUTE","1,455.46","12.57","36,180","36,150","0.00","0.00","0.00","","","1991-01-15","","false","false","false","false"
"21055","1991-003A","ITALSAT 1","IT","1,440.39","13.92","35,926","35,815","0.00","0.00","0.00","","","1991-01-15","","false","false","false","false"
"21047","1991-001A","NATO 4A","NATO","1,465.13","12.43","36,373","36,333","0.00","0.00","0.00","","","1990-12-31","","false","false","false","false"
"21038","1990-116A","RADUGA 1-2","CIS","1,436.28","14.74","35,809","35,771","0.00","0.00","0.00","","","1990-12-27","","false","false","false","false"
"21033","1990-114F","COSMOS 2119","CIS","113.72","82.58","1,410","1,385","0.00","0.00","0.00","0.02","","1990-12-22","","false","false","false","false"
"21032","1990-114E","COSMOS 2118","CIS","113.79","82.57","1,410","1,391","0.00","0.00","0.00","0.01","","1990-12-22","","false","false","false","false"
"21031","1990-114D","COSMOS 2117","CIS","113.84","82.58","1,410","1,396","0.00","0.00","0.00","0.02","","1990-12-22","","false","false","false","false"
"21030","1990-114C","COSMOS 2116","CIS","113.90","82.58","1,410","1,401","0.00","0.00","0.00","0.01","","1990-12-22","","false","false","false","false"
"21029","1990-114B","COSMOS 2115","CIS","113.97","82.57","1,410","1,407","0.00","0.00","0.00","0.02","","1990-12-22","","false","false","false","false"
"21028","1990-114A","COSMOS 2114","CIS","114.04","82.58","1,415","1,408","0.00","0.00","0.00","0.02","","1990-12-22","","false","false","false","false"
"21016","1990-112A","RADUGA 26","CIS","1,436.69","14.71","35,810","35,787","0.00","0.00","0.00","","","1990-12-20","","false","false","false","false"
"21014","1990-111A","COSMOS 2112","CIS","100.48","74.05","800","762","0.00","0.00","0.00","0.01","","1990-12-10","","false","false","false","false"
"21008","1990-110C","COSMOS 2111 (GLONASS)","CIS","675.74","64.13","19,160","19,100","0.00","0.00","0.00","","","1990-11-30","","false","false","false","false"
"21007","1990-110B","COSMOS 2110 (GLONASS)","CIS","675.74","64.15","19,240","19,019","0.00","0.00","0.00","","","1990-11-30","","false","false","false","false"
"21006","1990-110A","COSMOS 2109 (GLONASS)","CIS","675.73","64.13","19,333","18,926","0.01","0.00","0.00","","","1990-11-30","","false","false","false","false"
"20978","1990-105A","DMSP 5D-2 F10 (USA 68)","US","100.17","98.51","820","714","0.01","0.00","0.00","0.01","","1990-12-01","","false","false","false","false"
"20963","1990-097B","USA 67","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-11-15","","false","false","false","false"
"20959","1990-103A","NAVSTAR 22 (USA 66)","US","717.94","54.27","20,483","19,880","0.01","0.00","0.00","","","1990-11-26","","true","false","false","false"
"20953","1990-102A","GORIZONT 22","CIS","1,435.68","14.71","35,794","35,763","0.00","0.00","0.00","","","1990-11-23","","false","false","false","false"
"20946","1990-100B","GSTAR 4","US","1,452.49","10.63","36,137","36,077","0.00","0.00","0.00","","","1990-11-20","","false","false","false","false"
"20945","1990-100A","SATCOM C1","US","1,451.82","9.14","36,126","36,061","0.00","0.00","0.00","","","1990-11-20","","false","false","false","false"
"20929","1990-095A","USA 65","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-11-13","","false","false","false","false"
"20923","1990-094A","GORIZONT 21","CIS","1,435.79","14.78","35,810","35,751","0.00","0.00","0.00","","","1990-11-03","","false","false","false","false"
"20918","1990-093A","INMARSAT 2-F1","IM","1,456.40","10.42","36,210","36,157","0.00","0.00","0.00","","","1990-10-30","","false","false","false","false"
"20873","1990-091B","GALAXY 6","US","1,443.41","10.41","35,948","35,912","0.00","0.00","0.00","","","1990-10-12","","false","false","false","false"
"20872","1990-091A","SBS 6","US","1,454.62","6.35","36,173","36,124","0.00","0.00","0.00","","","1990-10-12","","false","false","false","false"
"20842","1990-090B","ULYSSES","US","","","","","","0.00","0.00","","HELIOCENTRIC ORBIT (SUN)","1990-10-06","","false","false","false","false"
"20830","1990-088A","NAVSTAR 21 (USA 64)","US","766.96","53.99","21,429","21,325","0.00","0.00","0.00","","","1990-10-01","","false","false","false","false"
"20826","1990-086A","METEOR 2-20","CIS","104.03","82.52","959","939","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20804","1990-083A","COSMOS 2100","CIS","104.78","82.94","1,011","958","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20788","1990-081A","FENGYUN 1B","PRC","102.67","98.94","897","873","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20777","1990-079B","EUTELSAT 2-F1","EUTE","1,449.48","13.16","36,072","36,024","0.00","0.00","0.00","","","1989-12-31","","false","false","false","false"
"20776","1990-079A","SKYNET 4C","UK","1,436.06","13.21","35,804","35,768","0.00","0.00","0.00","","","1989-12-31","","true","false","false","false"
"20774","1990-078A","COSMOS 2098","CIS","105.22","82.95","1,621","388","0.08","0.00","0.00","0.00","","1989-12-31","","false","false","false","false"
"20771","1990-077A","BS-3A (YURI 3A)","JPN","1,457.36","13.87","36,254","36,149","0.00","0.00","0.00","","","1989-12-31","","false","false","false","false"
"20762","1990-074A","THOR 1 (MARCOPOLO 2)","NOR","1,451.52","11.43","36,102","36,074","0.00","0.00","0.00","","","1989-12-31","","false","false","false","false"
"20740","1990-070F","COSMOS 2095","CIS","113.74","82.57","1,414","1,383","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20739","1990-070E","COSMOS 2094","CIS","113.86","82.57","1,413","1,395","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20738","1990-070D","COSMOS 2093","CIS","113.92","82.57","1,413","1,400","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20737","1990-070C","COSMOS 2092","CIS","113.99","82.57","1,413","1,406","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20736","1990-070B","COSMOS 2091","CIS","114.06","82.58","1,416","1,410","0.00","0.00","0.00","0.01","","1989-12-31","","false","false","false","false"
"20735","1990-070A","COSMOS 2090","CIS","113.81","82.56","1,413","1,390","0.00","0.00","0.00","0.02","","1989-12-31","","false","false","false","false"
